x1 x2
-0.976219039582647 -0.122414979247842
0.821372628979152 -0.14777691112482
-0.580521968607791 0.694606412878493
0.0576066821091807 -0.671170685059624
0.808833607609849 -0.0808088515070267
0.589703748450847 -0.332886072748806
0.963023679445032 -0.378899010885507
-0.955704006447922 -0.795361536138225
-0.547082807485713 0.908294224683195
0.670326542356052 -0.733777262180811
-0.69745531771332 -0.757425284156343
-0.716181683279574 -0.268660742428619
-0.226561295448337 0.962788627716946
-0.202845116972458 -0.0856954247795511
-0.83444165450288 -0.713418474787613
0.783704946509097 0.687733059944585
-0.659101430593291 0.598408141095424
-0.954473414493259 -0.238557085547363
0.873620270543033 0.825226955791004
0.300544116012752 0.0620881400397046
-0.942017371471738 0.82098602814367
-0.622494470312959 -0.855876390825724
-0.249539727889933 -0.37264795485069
-0.375595302438596 0.922178643478546
0.971383279156871 0.2252856729622
0.644424630601425 -0.739260572803905
-0.353413092582487 0.268403079920681
-0.148586868286366 0.127123710563174
-0.00256227676523846 0.8062070781074
0.45680075166747 0.525345773559529
-0.463196523844963 0.479914895780384
-0.279049685327336 0.179359461918939
-0.524437077089678 0.19597044425318
-0.966349217093084 -0.0536487604945433
-0.848949685973348 -0.297087328734342
-0.469578299451387 0.517359529248206
0.771528900010744 0.144453512930777
-0.0789420775056351 -0.932394871811848
-0.00992919293115846 0.577634082967415
-0.508072251509875 0.870007669243496
-0.0721680826216471 0.442239129608497
-0.72192057224107 0.115251066185301
0.648263723521959 -0.168384937013034
-0.43920774404658 0.566059371416923
0.481861577042146 0.413368440039922
0.86078321759589 0.892018832784379
-0.688687132378109 -0.518252003303496
-0.309434149911394 -0.273533150637522
-0.104339440868935 -0.152709002593765
-0.576321930837585 0.500269245783566
-0.223036947500659 0.329207765489118
-0.238010605520103 0.522281850563595
-0.280209273123182 -0.441120530035114
-0.0426164093951229 0.0349228486476931
-0.733521941112122 0.300906697075116
0.358862773671281 -0.200646386523731
-0.063434810959734 0.014571325078141
-0.105424452546286 -0.910962507972727
0.711764185016509 0.738377865472576
0.276344484466827 0.359788651618874
0.175606890827185 -0.603385127244983
0.743143931156956 -0.338790352521464
-0.840356273070211 -0.19703599259723
0.69180458353716 0.573041791443247
-0.27198432974983 -0.0255949839297682
0.92815278485301 -0.760670637033181
0.129612574584316 -0.39715610604384
-0.316266923221992 -0.483040184242418
-0.119292556835571 -0.880274406545795
-0.663785339326132 0.625111228397582
-0.403861028451938 0.316182338823564
0.897781456501689 0.993313529713778
-0.982507873517461 0.425577866545646
-0.821782299602637 -0.686864247631747
-0.853722598869354 0.216178773781285
-0.443233352010138 -0.0434639765461907
0.0788538121199236 -0.388857996583683
0.637301641314989 0.34419013285893
-0.678717687346507 0.0723018718964885
-0.325828666090965 -0.588348651055712
0.0125269204156939 0.468858335665427
0.950898466325598 -0.535036236844026
-0.0902183087030426 -0.702413579046261
0.450606915069511 0.192815280556679
0.330187266317662 -0.780229621293256
0.185060626977356 -0.347116831506137
0.523712587064365 0.695943336230703
0.0014853736013174 -0.652765066737775
0.371957216318697 0.953285216912627
0.348069745902903 0.263644038595958
-0.76839782733703 0.46072098327335
0.0952695549989584 0.559775478848023
0.590128004702274 0.409603815695736
-0.348166676275432 -0.976508037265157
-0.897153238265309 0.551420055682538
-0.864943150406471 -0.207893139903899
-0.806928537541535 0.720023776859744
0.988317996471888 -0.474421734354692
0.749511472900631 -0.569495006051147
-0.997172922712052 -0.708742841634667
-0.0670940205000806 -0.575237381473416
-0.0963636059849523 0.887022863257444
-0.367538177978713 0.30836070174817
0.652341161137447 -0.458521289889468
0.342730837860145 -0.246324871898396
0.838858071004506 -0.610928033862729
-0.52833435730543 -0.63554377716966
0.576543516985839 0.493493843929609
0.525967374568572 0.669883537996793
-0.534154537094291 -0.219147866419517
-0.936859547975473 0.833670977677684
-0.195304433790734 0.883841481053969
0.625831538167549 -0.093598524229601
-0.992873671471607 -0.360813532507746
-0.334242476370418 -0.79167073110817
-0.92090958138695 0.0783680913993157
0.246877384637483 0.249421679863008
-0.477144836473744 0.742349738836056
-0.261819547540508 -0.826297010248527
0.315729387985775 -0.392967983598355
-0.882708553206176 0.717791225047549
0.787048449736321 0.799990597742144
0.733751375279389 0.485942244781181
-0.774456288785441 0.703719074282562
0.11557538568275 -0.630010898294859
-0.361109389223857 0.897040915199323
-0.473608833494363 0.259783479360631
0.936272660024697 0.415600531017408
0.982724950422998 0.658367642191006
0.876871665104991 -0.294264420424588
0.034845029982971 0.790346183972433
-0.756988063030876 0.240974341748515
-0.782179130732548 0.660738010688219
-0.915879537039436 -0.88835237045656
0.557380495109828 -0.549051082096994
0.817597183173057 -0.967524542423198
0.415708317556418 -0.0662335960997734
-0.694945375855314 0.800889809770742
-0.889431618781528 -0.137316484829644
0.597727122397628 -0.064895391992759
0.170753662241623 -0.0322183123824652
